addresses,hw_vendor,id,last_seen,names,os,os_version,sources
"23.20.2.37, 172.31.2.37, fde9:727a:ea14:349f:94c1:9c5e:9a0:9627",AWS,9d60f5e0-0459-4cbf-8e14-30b938db82f6,1759385645,"RZCLOUD-SERVER-237, RZCLOUD-SERVER-237.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-237.COMPUTE.INTERNAL, RZCLOUD-SERVER-237.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.33, 172.31.3.33, fde9:727a:8619:ecfc:5409:5a69:938e:f7f3",AWS,987dcfbd-78c0-4f57-aec8-79f4f66afa56,1759385646,"RZCLOUD-SERVER-333, RZCLOUD-SERVER-333.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-333.COMPUTE.INTERNAL, RZCLOUD-SERVER-333.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.6, 172.31.4.6, fde9:727a:c4cd:e20c:6828:7d57:4d53:8faa",AWS,9dd73257-90a8-4427-bebd-de6a1b4f9504,1759385646,"RZCLOUD-SERVER-46, RZCLOUD-SERVER-46.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-46.COMPUTE.INTERNAL, RZCLOUD-SERVER-46.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.26.6,HP,9d6452c6-0157-4632-ba4a-3aaca1fda9f5,1759385529,RZDMZ-SERVER-266,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.37,HP,9899c443-fb32-4b9c-b61b-624ce8ad7fbc,1759385530,RZDMZ-SERVER-2637,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.46,SUSE,9bffa81f-7026-41c0-824c-729f9d7caaa9,1759385533,RZDMZ-SERVER-2846,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.48,HP,9c76a302-98f3-45e4-8588-328ed0b10369,1759385533,RZDMZ-SERVER-2848,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.13,,a4f9c98a-20ca-42b8-8fdf-1b704e0edba5,1759385531,RZHQ-SERVER-213,Ubuntu Linux,16.04,runZero
10.0.2.32,Microsoft,a373cf49-93e5-4a57-892c-1aaaedbb28ad,1759385531,"RZHQ-SERVER-232, RZHQ-SERVER-232.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.7.10,Microsoft,a0405490-7c4c-446c-b6b1-ad719332c1a1,1759385538,"RZHQ-SERVER-710, RZHQ-SERVER-710.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.8.39,Apple,a6f18c4b-8171-4b19-818e-4ec74221fefb,1759385618,"RZHQ-MOBILE-839.LAN, RZHQ-MOBILE-839",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.9.31,HP,a3741e3a-9a26-405c-af31-f86da142a4ee,1759385516,"RZHQ-SERVER-931, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.11.3,,a59ed538-27b5-4ae8-8cfc-3dee7ef18191,1759385529,RZDC-SERVER-113,Ubuntu Linux,16.04,runZero
10.0.15.16,Microsoft,a4d8877f-e7bf-42fc-b20b-68b96cf77a94,1759385535,"RZDC-SERVER-1516, RZDC-SERVER-1516.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.17.25,SUSE,a75dd2a1-ab29-434b-a94c-5d35d2c22392,1759385516,"RZDC-SERVER-1725, CQKOL, N50LON.NQG",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.17.47,Microsoft,a37e8386-ee29-4400-a07a-4f1ae82207bc,1759385537,"RZDC-SERVER-1747, RZDC-SERVER-1747.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.42,Dell,a038d740-1eae-451f-850a-33304380525c,1759385531,RZDMZ-SERVER-2742,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.1.44,HP,a994c408-7662-4b27-9bc3-9ff928261a3f,1759385531,RZHQ-SERVER-144,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.16,SUSE,aa1df0f2-a3ff-41b2-82c8-9ef97e30d03c,1759385531,RZHQ-SERVER-216,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.6.12,,a96eb8ea-5cdf-4cc2-b91b-bbaf1c3fb1cd,1759385537,RZHQ-SERVER-612,Ubuntu Linux,16.04,runZero
10.0.7.26,Microsoft,aff77d26-dfc4-4932-8049-fa1fd0024db0,1759385538,"RZHQ-SERVER-726, RZHQ-SERVER-726.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.11.16,Microsoft,abf5aff4-b7f0-4db1-8807-a55e8a828d82,1759385529,"RZDC-SERVER-1116, RZDC-SERVER-1116.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.15.3,Axis,aba8c044-afb9-4b74-80e3-bd49ed90b449,1759385534,RZDC-IP-CAMERA-153,Microsoft Windows CE,,runZero
10.0.17.46,Apple,aba79d74-1bae-41ea-9fa3-7064c8dc09c3,1759385619,"RZDC-MOBILE-1746.LAN, RZDC-MOBILE-1746",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.18.25,HP,ae5a6486-6d97-448c-a203-eaf88cd6458e,1759385539,RZDC-SERVER-1825,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.18.46,Microsoft,a8d990d9-75d9-4c97-a59e-3399dba73031,1759385539,"RZDC-SERVER-1846, RZDC-SERVER-1846.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.19.22,Apple,a9f59b49-1071-426a-98b9-d27bc8e5b79f,1759385607,RZDC-MOBILE-1922,Apple iOS,15.2,"Custom, runZero"
"23.20.3.47, 172.31.3.47, fde9:727a:7168:3c97:cb68:8a7c:5d0b:d7f4",AWS,abbaf600-e352-4a68-91f4-df5b283ee10e,1759385558,"RZCLOUD-SERVER-347, RZCLOUD-SERVER-347.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-347.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.4.20, 172.31.4.20, fde9:727a:9530:17d2:b90c:8cc0:6d74:550f",AWS,a8efeaa4-a154-494b-9f0d-4779f5bde01f,1759385557,"RZCLOUD-SERVER-420, RZCLOUD-SERVER-420.CORP.RUNZERO.COM, RZCLOUD-SERVER-420.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-420.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
198.51.25.3,SUSE,aa71991a-cc6a-47df-bca8-d3122f5bfeb2,1759385528,RZDMZ-SERVER-253,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.26.10,HP,aa5b8aaa-d4e9-4c1d-8629-aa1b02939d20,1759385530,RZDMZ-SERVER-2610,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.27.10,HP,aabcbc3a-5c5c-46a5-832e-199c8f0e253f,1759385530,RZDMZ-SERVER-2710,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.23,Microsoft,aeb3acf1-f894-46b0-9090-c7d08c41f818,1759385532,"RZDMZ-SERVER-2823, RZDMZ-SERVER-2823.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.0.40,Dell,b60d8a48-fad9-4a6d-b8ba-48e47d112844,1759385529,RZHQ-SERVER-040,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.4,Axis,b5a7b766-77a0-4361-8f1d-599d2bcbfb59,1759385532,RZHQ-IP-CAMERA-34,Microsoft Windows CE,,runZero
10.0.14.17,Microsoft,b281f7e9-da1d-48ab-acec-f537c26a36b5,1759385533,"RZDC-SERVER-1417, RZDC-SERVER-1417.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.17.17,Proxmox,b7182dc8-8667-47b6-a6ab-7dcb0c6c72a9,1759385537,"RZDC-SERVER-1717.RUNZERO.LOCAL, RZDC-SERVER-1717",Microsoft Windows Server 2016 (RTM),10.0.14393,runZero
10.0.20.9,IBM,b0fefb04-63b8-4b4c-a2cc-348cd5ece46f,1759385529,RZBACNET-SERVER-209,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.1.13, 172.31.1.13, fde9:727a:9aa3:8688:1f82:57ef:994a:f854",AWS,b43a8ff4-01dc-46f4-be82-2a19fdefeecc,1759385644,"RZCLOUD-SERVER-113, RZCLOUD-SERVER-113.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-113.COMPUTE.INTERNAL, RZCLOUD-SERVER-113.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.1.17, 172.31.1.17, fde9:727a:4b3f:7ec3:9b2d:1c6:8579:b53b",AWS,b2544b11-02ea-40f6-ae25-5069a7147919,1759385558,"RZCLOUD-SERVER-117, RZCLOUD-SERVER-117.CORP.RUNZERO.COM, RZCLOUD-SERVER-117.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-117.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
"23.20.3.21, 172.31.3.21, fde9:727a:52f8:9f28:b4bb:e0ee:4401:5280",AWS,b3c55b6c-9a71-4760-81ff-d45bcf84f795,1759385646,"RZCLOUD-SERVER-321, RZCLOUD-SERVER-321.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-321.COMPUTE.INTERNAL, RZCLOUD-SERVER-321.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.4.27, 172.31.4.27, fde9:727a:4b7e:7ec:1ca6:b1b8:8272:6ae8",AWS,b42c293e-86d4-46be-8dfd-0fb3f14e4131,1759385646,"RZCLOUD-SERVER-427, RZCLOUD-SERVER-427.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-427.COMPUTE.INTERNAL, RZCLOUD-SERVER-427.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.25.45,Microsoft,b3645df8-6b43-41d7-8e5d-9defdcd76957,1759385529,"RZDMZ-SERVER-2545, RZDMZ-SERVER-2545.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.26.8,Microsoft,b6bde29b-80b1-481a-97b6-86345f36afc8,1759385529,"RZDMZ-SERVER-268, RZDMZ-SERVER-268.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.26.39,,b386a67e-bbc1-46eb-a505-68c94cdce8e3,1759385530,RZDMZ-SERVER-2639,Ubuntu Linux,16.04,runZero
198.51.29.43,Microsoft,b1b94182-2c1d-404a-8b34-306479a099ab,1759385534,"RZDMZ-SERVER-2943, RZDMZ-SERVER-2943.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.1.21,Dell,bb58e590-3b2a-41e4-a3bb-cc61ed4a32c5,1759385531,RZHQ-SERVER-121,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.17,,bb6c4738-87e7-4f9d-aeaa-49c1d57b631c,1759385531,"RZHQ-SERVER-217, RZHQ-SERVER-217.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
10.0.5.32,Microsoft,b9746e6b-cf67-498c-9e7c-8273e86a2335,1759385536,"RZHQ-SERVER-532, RZHQ-SERVER-532.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.7.3,Axis,bc9af524-8f64-4f06-a8f2-033d504f31ae,1759385537,RZHQ-IP-CAMERA-73,Microsoft Windows CE,,runZero
10.0.11.14,Axis,b9f62d32-ac30-46fc-84d2-728fef6cda67,1759385528,RZDC-CAMERA-1114,Microsoft Windows CE,,"Nessus, runZero"
10.0.13.26,Microsoft,be044ddd-2f53-4f57-baf2-ab4bfef368da,1759385532,"RZDC-SERVER-1326, RZDC-SERVER-1326.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.13.32,Microsoft,bf9b9448-5800-42a7-8b88-cce9506a9166,1759385532,"RZDC-SERVER-1332, RZDC-SERVER-1332.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.14.37,Microsoft,bc1372a0-6b05-455b-97f1-6e803cc41bd7,1759385533,"RZDC-SERVER-1437, RZDC-SERVER-1437.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.15.10,Microsoft,bed5cff5-a2dd-4635-bb80-6e539f2d523c,1759385535,"RZDC-SERVER-1510, RZDC-SERVER-1510.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.20.22,,bffe5cdb-a2da-4cd1-8923-44127ddc72b7,1759385529,RZBACNET-SERVER-2022,Ubuntu Linux,16.04,runZero
198.51.26.7,,bf8d991f-ce4f-4dc0-ac53-1b9de4de95a5,1759385529,"RZDMZ-SERVER-267, RZDMZ-SERVER-267.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,runZero
10.0.0.36,Axis,c24d98d8-930b-4aec-beb7-ffb0c9bbff45,1759385529,RZHQ-IP-CAMERA-036,Microsoft Windows CE,,runZero
10.0.5.22,Microsoft,c01d4acf-f838-4102-94af-10d059223607,1759385536,"RZHQ-SERVER-522, RZHQ-SERVER-522.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.7.22,HP,c72374f7-4bcf-4aa5-b38a-83bd920eb902,1759385538,RZHQ-SERVER-722,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.50,Dell,c2d2f8f5-370d-41b3-b85f-376f2faaa79a,1759385539,RZHQ-SERVER-750,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.8.6,,c4ee0f03-98b6-4f71-b86f-88f6ed24a0fb,1759385541,RZHQ-SERVER-86,Ubuntu Linux,16.04,runZero
10.0.8.8,HP,c57dd773-f3be-4b01-9887-04a855f14439,1759385516,"RZHQ-SERVER-88, N50LON.NQG, CQKOL",Debian Linux,9,"AzureAD, Nessus, runZero"
10.0.12.30,HP,c12c6ad7-4e4e-4298-8e12-f4aeafa7ecff,1759385531,RZDC-SERVER-1230,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.15.46,Axis,c4a58d6d-0cfd-4b4e-9202-888f1a23447e,1759385535,RZDC-IP-CAMERA-1546,Microsoft Windows CE,,runZero
10.0.16.29,SUSE,c75f9194-2d9d-4a2d-b6dd-e2a30fd85fd4,1759385536,RZDC-SERVER-1629,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.17.30,Apple,c5612b6d-c49a-44df-8d82-afe4b25531b7,1759385619,"RZDC-MOBILE-1730.LAN, RZDC-MOBILE-1730",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.19.32,IBM,c632e977-69c5-477a-b6e0-0586579eb953,1759385540,RZDC-SERVER-1932,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.2.32, 172.31.2.32, fde9:727a:c27c:baa8:c319:25f6:f5cb:e9cd",AWS,c1017421-6aa3-4953-b6ed-2d44cdddd5fd,1759385644,"RZCLOUD-SERVER-232, RZCLOUD-SERVER-232.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-232.COMPUTE.INTERNAL, RZCLOUD-SERVER-232.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.47, 172.31.2.47, fde9:727a:c295:eeef:95a3:5fb:1aff:7fc8",AWS,c76de941-31ff-4f8f-9246-c7d7a6ce5335,1759385645,"RZCLOUD-SERVER-247, RZCLOUD-SERVER-247.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-247.COMPUTE.INTERNAL, RZCLOUD-SERVER-247.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.48, 172.31.2.48, fde9:727a:bef5:dd00:3d52:15bc:9bed:8152",AWS,c7fe728c-ef75-4113-ac98-964c4d2a8302,1759385557,"RZCLOUD-SERVER-248, RZCLOUD-SERVER-248.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-248.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
198.51.27.22,Microsoft,c4c966eb-b18d-4652-99f9-328f92380ae3,1759385531,"RZDMZ-SERVER-2722, RZDMZ-SERVER-2722.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.5,HP,c1318b55-cbdc-4013-ba1e-047336638497,1759385533,RZDMZ-SERVER-295,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.4.24,IBM,caba1602-b761-4770-b8f5-32810693967b,1759385535,RZHQ-SERVER-424,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.7.8,HP,ce83531a-6c2c-4d73-9992-21f32639ad45,1759385538,RZHQ-SERVER-78,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.14.44,Microsoft,cf37721b-568a-4b95-9136-8dd86ffd1371,1759385533,"RZDC-SERVER-1444, RZDC-SERVER-1444.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.15.12,,cabb538d-56de-4b52-b384-cde9fd9088d3,1759385535,RZDC-SERVER-1512,Ubuntu Linux,16.04,runZero
10.0.16.48,HP,cefe9705-7b52-48e0-a554-49cd52516e7c,1759385536,RZDC-SERVER-1648,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.17.38,Microsoft,ccc60c66-ee0e-4f4e-9e78-d900807e6991,1759385537,"RZDC-SERVER-1738, RZDC-SERVER-1738.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.17.41,Microsoft,cc70407f-681d-436b-aa2f-ee0213764bc5,1759385537,"RZDC-SERVER-1741, RZDC-SERVER-1741.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
198.51.25.15,Microsoft,c995c6d3-80e3-4134-bdc2-a04a6c67b12e,1759385528,"RZDMZ-SERVER-2515, RZDMZ-SERVER-2515.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.25.26,SUSE,ccd8a495-0b03-4fac-89b3-80282b71128d,1759385529,RZDMZ-SERVER-2526,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
198.51.28.17,Microsoft,cdbde8ed-3457-47e9-bfd6-20304d6d481f,1759385532,"RZDMZ-SERVER-2817, RZDMZ-SERVER-2817.RUNZERO.LOCAL",Microsoft Windows Server 2016,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.29.37,SUSE,c90b5ac9-dd14-4d46-b54c-d5f48afc2e4b,1759385534,RZDMZ-SERVER-2937,Ubuntu Linux,16.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.8,IBM,d2b76919-6448-46a4-8157-281b1f310696,1759385531,RZHQ-SERVER-28,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.4.39,Axis,d5c1ed28-ecd7-4864-8996-e01c416e9cd4,1759385535,RZHQ-IP-CAMERA-439,Microsoft Windows CE,,runZero
10.0.7.6,Apple,d18930a7-2622-43d8-a3f3-b37e0b7604f5,1759385618,"RZHQ-MOBILE-76.LAN, RZHQ-MOBILE-76",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.15.6,,d6783b80-e75e-490c-a60c-02df7992b856,1759385535,RZDC-SERVER-156,Ubuntu Linux,16.04,runZero
10.0.20.3,IBM,d28c84b1-82c3-4a76-a8d2-247309df25f9,1759385529,RZBACNET-SERVER-203,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.3.11, 172.31.3.11, fde9:727a:7126:e9ee:e6bf:9846:6a7:498b",AWS,d09de0f5-9b43-4dc3-b717-76066bdefc7d,1759385644,"RZCLOUD-SERVER-311, RZCLOUD-SERVER-311.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-311.COMPUTE.INTERNAL, RZCLOUD-SERVER-311.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
198.51.27.20,Microsoft,d434996c-4931-45f6-b13a-e0e8a41f0726,1759385531,"RZDMZ-SERVER-2720, RZDMZ-SERVER-2720.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
198.51.27.38,,d7b10602-1603-4506-b6f4-65cd4a9793fd,1759385531,RZDMZ-SERVER-2738,Ubuntu Linux,16.04,runZero
198.51.27.47,,d61ccb2c-7892-4372-902d-0d7b880e6e29,1759385532,RZDMZ-SERVER-2747,Ubuntu Linux,16.04,runZero
198.51.28.19,Microsoft,d2beaf2e-cce4-41e6-926b-a1274dc3e3f9,1759385532,"RZDMZ-SERVER-2819, RZDMZ-SERVER-2819.CORP.RUNZERO.COM",Microsoft Windows Server 2019,,"AzureAD, CrowdStrike, Nessus, Qualys, runZero"
10.0.2.9,IBM,ded97d7d-cd28-48f9-98bb-a2a3f3f0831a,1759385531,RZHQ-SERVER-29,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.2.28,Dell,daac9aa9-a0ab-410c-b7f0-1f725527632c,1759385531,RZHQ-SERVER-228,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.3.43,Dell,daf64c7f-a0d1-4100-831d-1ce185f13259,1759385534,RZHQ-SERVER-343,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.4.5,Axis,dee05b3e-f25a-4baa-b8a4-4f7743dd8a9d,1759385534,RZHQ-IP-CAMERA-45,Microsoft Windows CE,,runZero
10.0.5.33,HP,d8bd425c-7643-4474-b467-10fc3cbf8706,1759385536,RZHQ-SERVER-533,Ubuntu Linux,20.04,"AzureAD, CrowdStrike, Nessus, runZero"
10.0.13.11,Microsoft,db69f46e-4582-4049-bd6b-1b9b67f57420,1759385532,"RZDC-SERVER-1311, RZDC-SERVER-1311.CORP.RUNZERO.COM",Microsoft Windows Server 2019 (1809),10.0.17763,"AzureAD, Nessus, runZero"
10.0.14.22,IBM,db687139-2740-4d85-bae5-29be1b557b72,1759385533,RZDC-SERVER-1422,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
10.0.18.5,Axis,db642a53-67e9-430d-8668-0375dcca5aae,1759385537,RZDC-IP-CAMERA-185,Microsoft Windows CE,,runZero
10.0.18.9,Apple,d90701f5-66be-4f85-8cca-ca4c19d72804,1759385619,"RZDC-MOBILE-189.LAN, RZDC-MOBILE-189",Apple iOS,15.2,"AzureAD, Custom, Nessus, runZero"
10.0.20.37,Dell,ddd4e109-194f-4268-8f52-695b2d3c6463,1759385529,RZBACNET-SERVER-2037,Ubuntu Linux,16.04,"AzureAD, Nessus, runZero"
"23.20.0.18, 172.31.0.18, fde9:727a:29d9:e23f:f03f:6190:6b64:4f5",AWS,da43b123-e39f-4721-9723-389fa4cf5e6b,1759385558,"RZCLOUD-SERVER-018, RZCLOUD-SERVER-018.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-018.COMPUTE.INTERNAL",Ubuntu Linux,16.04,"AWS, runZero"
"23.20.0.28, 172.31.0.28, fde9:727a:38a1:f42c:fa1f:c3da:d55c:7670",AWS,d9084d5e-86ff-4630-8eec-272bfe4ad574,1759385557,"RZCLOUD-SERVER-028, RZCLOUD-SERVER-028.CORP.RUNZERO.COM, RZCLOUD-SERVER-028.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-028.COMPUTE.INTERNAL",Microsoft Windows Server 2019 (1809),10.0.17763,"AWS, runZero"
"23.20.1.34, 172.31.1.34, fde9:727a:cc32:32a0:d86f:1b56:82fd:ec34",AWS,db715c5f-bea4-44d1-a711-5ac87c7e9736,1759385644,"RZCLOUD-SERVER-134, RZCLOUD-SERVER-134.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-134.COMPUTE.INTERNAL, RZCLOUD-SERVER-134.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.11, 172.31.2.11, fde9:727a:601:2a80:bc40:9b55:f26b:2bbe",AWS,dfa3fb5e-9523-47b6-9eab-27e9537fc207,1759385644,"RZCLOUD-SERVER-211, RZCLOUD-SERVER-211.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-211.COMPUTE.INTERNAL, RZCLOUD-SERVER-211.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,20.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.2.27, 172.31.2.27, fde9:727a:e876:e69c:2504:2413:efc6:a011",AWS,da71aed9-e151-4530-8bef-e43204b107e9,1759385645,"RZCLOUD-SERVER-227, RZCLOUD-SERVER-227.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-227.COMPUTE.INTERNAL, RZCLOUD-SERVER-227.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
"23.20.3.6, 172.31.3.6, fde9:727a:6576:c8bf:d031:e3a3:3838:8054",AWS,db10dde0-01a1-46f7-8b2c-9d34e0c59c3e,1759385646,"RZCLOUD-SERVER-36, RZCLOUD-SERVER-36.COMPUTE.AMAZONAWS.COM, RZCLOUD-SERVER-36.COMPUTE.INTERNAL, RZCLOUD-SERVER-36.US-EAST-2.COMPUTE.AMAZONAWS.COM",Ubuntu Linux,16.04,"AWS, CrowdStrike, Nessus, Wiz, runZero"
