id,created_at,updated_at,created_by,type,category,severity,name,description,query,auto,alive_only,report_vuln,risk,exploitable,vid,cve,cvss2_base_score,cvss2_temporal_score,cvss3_base_score,cvss3_temporal_score,cpe23,solution,attributes,report_finding,finding_code
bbbb49cf-9602-4229-a0b9-c036861f68f7,2025-01-30,2025-04-16,runZero,assets,End-of-Life,High,End-of-Life: Zyxel CPE Remote Command Execution,"Certain Zyxel CPE devices are vulnerable to a remote command execution vulnerability.
There is evidence that this vulnerability is being actively exploited in the wild.","hw:""VMG1312-B10A"" OR
hw:""VMG1312-B10B"" OR
hw:""VMG1312-B10E"" OR
hw:""VMG3312-B10A"" OR
hw:""VMG3313-B10A"" OR
hw:""VMG3926-B10B"" OR
hw:""VMG4325-B10A"" OR
hw:""VMG4380-B10A"" OR
hw:""VMG8324-B10A"" OR
hw:""VMG8924-B10A"" OR
hw:""SBG3300""      OR
hw:""SBG3500""",false,true,true,Info,true,rz-query-eol-zyxel-cpe,CVE-2024-40891,0.00,0.00,0.00,0.00,,Decomission and remove the affected devices.,"{""confidence"":""none"",""cwe"":""CWE-78"",""links"":{""rz_blog"":[{""title"":""How to find Zyxel devices on your network"",""url"":""https://www.runzero.com/blog/zyxel/""}],""urls"":[{""url"":""https://www.zyxel.com/global/en/support/security-advisories/zyxel-security-advisory-for-command-injection-and-insecure-default-credentials-vulnerabilities-in-certain-legacy-dsl-cpe-02-04-2025""}]}}",true,rz-finding-eol-asset
54436768-f602-4a04-a712-758f6c963678,2025-01-31,2025-04-16,runZero,vulnerabilities,Internet Exposure,Medium,Potential External Access To Internal Asset,"The internal asset may be exposed to the public internet. This determination was made by cross-referencing
the asset's MAC address or public key with internet-wide scan data.","source:runzero AND (
    foreign_id:rz-query-rz-ioasm-internal-mac OR
    foreign_id:rz-query-rz-ioasm-internal-pubkey
)",false,true,false,Medium,false,,,0.00,0.00,0.00,0.00,,"Review the details and determine if this is an intentional exposure or a false positive due to 
certificate or virtual machine cloning. If this is an unintentional exposure, take steps to
remove the asset from the public internet.","{""confidence"":""medium"",""links"":{""urls"":[{""url"":""https://www.runzero.com/blog/inside-out-attack-surface-management/""}]}}",true,rz-finding-internet-exposed-ioasm-public-internal-asset
8ca0e192-32a2-4992-a6ff-2e577970295e,2025-01-31,2025-04-16,runZero,vulnerabilities,Certificates,Medium,Private Key Is Widely Shared,The service is using public key where the private key is widely shared.,"source:runzero AND (
    foreign_id:rz-ioasm-pubkey-widely-shared OR 
    foreign_id:rz-ioasm-pubkey-known-private
)",false,true,false,Medium,false,,,0.00,0.00,0.00,0.00,,Rotate the key to a unique value.,"{""confidence"":""medium"",""links"":{""urls"":[{""url"":""https://www.runzero.com/blog/inside-out-attack-surface-management/""}]}}",true,rz-finding-certificates-ioasm-private-key-shared
44eebb33-f377-4dec-91f0-4942c9a2e8de,2025-02-05,2025-04-16,runZero,assets,Rapid Response,Info,Rapid Response: Netgear Multiple Remote Code Execution,"The following Netgear WiFi routers are vulnerable to a remote code execution vulnerability
- XR1000 WiFi routers prior to firmware revision 1.0.0.74
- XR1000v2 WiFi routers prior firmware revision 1.1.0.22
- XR500 WiFi routers prior to firmware revision 2.3.2.134

The following Netgear Wireless Access Points are vulnerable to a remote authentication bypass vulnerability
- WAX206 WAPs prior to firmware revision 1.0.5.3
- WAX220 WAPs prior to firmware revision 1.0.3.5
- WAX214v2 WAPs prior to firmware revision 1.0.2.5

There is evidence that these vulnerabilities are being actively exploited in the wild.","hw:""XR1000"" OR
hw:""XR1000v2"" OR
hw:""XR500"" OR
hw:""WAX206"" OR
hw:""WAX220"" OR
hw:""WAX214v2"" OR
hw:""WAX2xx""",false,true,true,Info,true,rz-query-rapid-response-netgear-rce,,0.00,0.00,0.00,0.00,,"- Update XR1000 WiFi routers to firmware revision 1.0.0.74 or later
- Update XR1000v2 WiFi router to firmware revision 1.1.0.22 or later
- Update XR500 WiFi routers to firmware revision 2.3.2.134 or later
- Update WAX206 WAPs to firmware revision 1.0.5.3 or later
- Update WAX220 WAPs to firmware revision 1.0.3.5 or later
- Update WAX214v2 WAPs to firmware revision 1.0.2.5 or later

If it is not possible to update the affected devices they should be decomissioned and no longer used.","{""confidence"":""none"",""links"":{""rz_blog"":[{""title"":""How to find Netgear wireless routers and access points on your network"",""url"":""https://www.runzero.com/blog/netgear/""}],""urls"":[{""url"":""https://kb.netgear.com/000066558/Security-Advisory-for-Unauthenticated-RCE-on-Some-WiFi-Routers-PSV-2023-0039?article=000066558""},{""url"":""https://kb.netgear.com/000066557/Security-Advisory-for-Authentication-Bypass-on-Some-Wireless-Access-Points-PSV-2024-0117?article=000066557""},{""url"":""https://www.netgear.com/support/""}]}}",true,rz-finding-rapid-response-assets
530be586-bd81-4f4e-9dde-766826fc7515,2025-02-18,2025-04-16,runZero,services,Rapid Response,Info,Rapid Response: OpenSSH Denial Of Service,"The OpenSSH Secure Shell (SSH) server is vulnerable to a pre-authentication flaw 
that could lead to a denial of service. This issue affects versions
starting with 9.5p1 and up to 9.9p1 (inclusive).","_asset.protocols:ssh protocol:ssh ( _service.product:=""OpenBSD:OpenSSH:9.5%"" OR _service.product:=""OpenBSD:OpenSSH:9.6%"" OR _service.product:=""OpenBSD:OpenSSH:9.7%"" OR _service.product:=""OpenBSD:OpenSSH:9.8%"" OR _service.product:=""OpenBSD:OpenSSH:9.9p1"") AND NOT (banner:""Ubuntu-4ubuntu0.12"" OR banner:""Ubuntu-3ubuntu13.8"" OR banner:""Ubuntu-3ubuntu13.9"" OR banner:""Ubuntu-3ubuntu0.11"" OR banner:""Ubuntu-7ubuntu4.2"")",false,true,true,Info,true,rz-query-rapid-response-open-ssh-dos,CVE-2025-26466,0.00,0.00,0.00,0.00,,Upgrade to OpenSSH version 9.9p2 or newer.,"{""confidence"":""none"",""links"":{""rz_blog"":[{""title"":""How to find OpenSSH services on your network"",""url"":""https://www.runzero.com/blog/openssh-servers/""}],""urls"":[{""url"":""https://www.openwall.com/lists/oss-security/2025/02/18/1""},{""url"":""https://blog.qualys.com/vulnerabilities-threat-research/2025/02/18/qualys-tru-discovers-two-vulnerabilities-in-openssh-cve-2025-26465-cve-2025-26466""}]}}",true,rz-finding-rapid-response-services
db107873-9f63-4668-812d-e18e9f2293e0,2025-02-18,2025-04-16,runZero,assets,Rapid Response,Info,Rapid Response: Rockwell Automation GuardLogix Denial-Of-Service,"Rockwell Automation GuardLogix 5380 and 5580 PLCs are vulnerable to a remotely-exploitable denial-of-service vulnerability.
Successfully exploiting this vulnerability would allow an attacker to create a non-recoverable fault condition in the
affected devices.

The following Rockwell Automation products are affected:

GuardLogix 5580 (SIL 3 with the safety partner 3): Versions prior to V33.017, V34.014, V35.013, V36.011
Compact GuardLogix 5380 SIL 3: Versions prior to V33.017, V34.014, V35.013, V36.011","hw:""Rockwell Automation%Logix%5_80""",false,true,true,Info,true,rz-query-rapid-response-rockwell-logix-dos,CVE-2025-24478,7.10,0.00,7.10,0.00,"cpe:/h:rockwellautomation:compactlogix_5580:-
cpe:/h:rockwellautomation:compact_guardlogix_5380:-","Update the affected devices to V33.017, V34.014, V35.013, V36.011, or the latest version.","{""confidence"":""none"",""cwe"":""CWE-755"",""links"":{""rz_blog"":[{""title"":""How to find Rockwell Automation devices"",""url"":""https://www.runzero.com/blog/rockwell-automation/""}],""urls"":[{""url"":""https://www.cisa.gov/news-events/ics-advisories/icsa-25-035-02""},{""url"":""https://www.rockwellautomation.com/en-us/trust-center/security-advisories/advisory.SD1718.html""}]}}",true,rz-finding-rapid-response-assets
d063d41c-7d6c-433b-9495-ac43cfd2bfb0,2025-02-18,2025-04-16,runZero,services,Rapid Response,Info,Rapid Response: Juniper Session Smart Router Authentication Bypass,"Juniper Networks' Session Smart Router, Session Smart Conductor, and WAN Assurance Managed Router
software running one of the versions below are vulnerable to an authentication bypass allowing a 
remote attacker to take administrative control of a system.

* 5.6.7 up to 5.6.17 
* 6.0.8
* 6.1 up to 6.1.12-lts
* 6.2 up to 6.2.8-lts
* 6.3 up to 6.3.3-r2","_asset.protocol:http protocol:http last.html.title:=""128T Networking Platform""",false,true,true,Info,true,rz-query-rapid-response-juniper-ssr-auth-bypass,CVE-2025-21589,0.00,0.00,0.00,0.00,,"Upgrade all affected systems to one of: SSR-5.6.17, SSR-6.1.12-lts, SSR-6.2.8-lts, SSR-6.3.3-r2 or later.","{""confidence"":""none"",""links"":{""rz_blog"":[{""title"":""How to find Juniper Session Smart Router instances on your network"",""url"":""https://www.runzero.com/blog/juniper-networks/""}],""urls"":[{""url"":""https://supportportal.juniper.net/s/article/2025-02-Out-of-Cycle-Security-Bulletin-Session-Smart-Router-Session-Smart-Conductor-WAN-Assurance-Router-API-Authentication-Bypass-Vulnerability-CVE-2025-21589?language=en_US""}]}}",true,rz-finding-rapid-response-services
3bd60372-3bed-40bf-a4d1-fc573aa15081,2025-02-20,2025-04-16,runZero,services,Rapid Response,Info,Rapid Response: Atlassian Products Affected By Critical And High Vulnerabilities,"Atlassian products (Bamboo, Bitbucket, Confluence, Crowd, and Jira) are affected by one or more of 
the following vulnerabilities:
- Remote code execution and authentication bypass in embedded Apache Tomcat server
- A denial of service found within avro, protobuf, and xstream serialization libraries
- A denial of service found within a user-agent parsing library","product:confluence OR product:bamboo OR product:bitbucket OR product:jira OR product:=""crowd""",false,true,true,Info,true,rz-query-rapid-response-atlassian-multiple,"CVE-2024-47561
CVE-2024-7254
CVE-2024-47072
CVE-2024-47561
CVE-2024-50379
CVE-2024-56337
CVE-2024-52316
CVE-2022-25927",9.80,0.00,9.80,0.00,"cpe:/a:atlassian:bamboo:-
cpe:/a:atlassian:bitbucket:-
cpe:/a:atlassian:confluence:-
cpe:/a:atlassian:crowd:-
cpe:/a:atlassian:jira:-",Upgrade to the latest version of the affected products.,"{""confidence"":""none"",""cwe"":""CWE-20\nCWE-121\nCWE-367\nCWE-391\nCWE-502\nCWE-1333"",""links"":{""rz_blog"":[{""title"":""How to find Atlassian products on your network"",""url"":""https://www.runzero.com/blog/atlassian/""}],""urls"":[{""url"":""https://confluence.atlassian.com/security/security-bulletin-february-18-2025-1510670627.html""}]}}",true,rz-finding-rapid-response-services
82758d79-7ab3-4a96-9623-6026c60e6c13,2025-02-20,2025-04-16,runZero,services,Rapid Response,Info,Rapid Response: NetScaler Console And NetScaler Agent Privilege Escalation,"On-premise installations of NetScaler Console with NetScaler Agent deployments are
vulnerable to privilege escalation by an authenticated attacker.","_asset.protocol:http AND protocol:http AND html.title:=""NetScaler Console""",false,true,true,Info,true,rz-query-rapid-response-netscaler-console-priv-escalation,CVE-2024-12284,8.80,0.00,8.80,0.00,,"Upgrade to one of the following versions:
* NetScaler Console 14.1-38.53 and later releases
* NetScaler Console 13.1-56.18 and later releases of 13.1
* NetScaler Agent 14.1-38.53 and later releases
* NetScaler Agent 13.1-56.18 and later releases of 13.1","{""confidence"":""none"",""cwe"":""CWE-269"",""links"":{""rz_blog"":[{""title"":""How to find Citrix NetScaler Console \u0026 Agent instances on your network"",""url"":""https://www.runzero.com/blog/citrix-netscaler/""}],""urls"":[{""url"":""https://support.citrix.com/s/article/CTX692579-netscaler-console-and-netscaler-agent-security-bulletin-for-cve202412284?language=en_US""},{""url"":""https://www.netscaler.com/blog/news/cve-2024-12284-high-severity-security-update-for-netscaler-console/""}]}}",true,rz-finding-rapid-response-services
a4d20778-a487-45b9-8e37-35067b80865a,2025-02-21,2025-04-16,runZero,services,Rapid Response,Info,Rapid Response: Craft CMS Remote Code Execution Vulnerability,"Craft CMS versions 4 and 5 are vulnerable to a remote code execution vulnerability 
if the security key is compromised.","_asset.protocol:http AND protocol:http AND (has:http.head.xPoweredBy AND http.head.xPoweredBy:=""Craft CMS"")",false,true,true,Info,true,rz-query-rapid-response-craftcms-rce,CVE-2025-23209,8.10,0.00,8.10,0.00,cpe:/a:craftcms:craft_cms:-,"Upgrade to the latest version of the platform (5.5.8, 4.13.8, or later). As a safety precaution, users are 
suggested to rotate security keys.","{""confidence"":""none"",""cwe"":null,""links"":{""rz_blog"":[{""title"":""How to find Craft CMS on your network"",""url"":""https://www.runzero.com/blog/craft-cms/""}],""urls"":[{""url"":""https://github.com/craftcms/cms/security/advisories/GHSA-x684-96hh-833x""},{""url"":""https://craftcms.com/knowledge-base/securing-craft#keep-your-secrets-secret""}]}}",true,rz-finding-rapid-response-services
ba82a873-cb1d-42d0-99f7-ee8f7897e55f,2025-02-25,2025-04-16,runZero,assets,Rapid Response,Info,Rapid Response: Rockwell Automation PowerFlex Credential Disclosure,"Rockwell Automation PowerFlex 755 industrial control systems are vulnerable to a remote credential-disclosure vulnerability.
Successfully exploiting this vulnerability would allow an attacker to retrieve sensitive device credentials in the clear,
which may subsequently allow unauthorized access to affected devices.
    
The following Rockwell Automation products are affected:

PowerFlex 755 devices prior to version 20.3.407.","hw:""Rockwell PowerFlex 755""",false,true,true,Info,true,rz-query-rapid-response-rockwell-powerflex-info-disclosure,CVE-2025-0631,7.50,0.00,7.50,0.00,,Update the affected devices to 20.3.407 or the latest version.,"{""confidence"":""none"",""cwe"":""CWE-319"",""links"":{""rz_blog"":[{""title"":""How to find Rockwell Automation devices"",""url"":""https://www.runzero.com/blog/rockwell-automation/""}],""urls"":[{""url"":""https://www.cisa.gov/news-events/ics-advisories/icsa-25-056-01""},{""url"":""https://www.rockwellautomation.com/en-us/trust-center/security-advisories/advisory.SD1717.html""}]}}",true,rz-finding-rapid-response-assets
5983a9a4-b139-49ea-a535-bc067f517d9d,2025-03-04,2025-04-16,runZero,assets,Vulnerability,Critical,Vulnerability: Broadcom VMware ESXi Guest Escape,"Broadcom VMware ESXi, Workstation, and Fusion contain multiple vulnerabilities that,
when combined, allow a malicous actor in a guest VM to execute code on a vulnerable
host.","os:""vmware esxi"" AND (os_version:<6 OR (os_version:>6 AND os_version:<""6.7.0 build-24514018"")   OR (os_version:>7 AND os_version:<""7.0.3 build-24585291"") OR (os_version:>8 AND os_version:<""8.0.2"") OR (os_version:>""8.0.2"" AND os_version:<""8.0.2 build-24585300"") OR (os_version:>""8.0.3"" AND os_version:<""8.0.3 build-24585383""))",false,true,true,Critical,true,rz-query-vuln-vmwware-guest-escape-cve-2025-22224,"CVE-2025-22224
CVE-2025-22225
CVE-2025-22226",9.30,0.00,9.30,0.00,cpe:/o:vmware:esxi:-,"Upgrade VMware ESXi systems to one of 8.0.3 build-24585383, 8.0.2 build-24585300, 7.0.3 build-24585291, or higher.
Upgrade VMware Workstation to 17.6.3 or higher.
Upgrade VMware Fusion to 13.6.3 or higher.","{""confidence"":""high"",""cwe"":""CWE-125\nCWE-123\nCWE-367\nCWE-787"",""links"":{""rz_blog"":[{""title"":""How to find VMware ESXi installations on your network"",""url"":""https://www.runzero.com/blog/vmware-esxi/""}],""urls"":[{""url"":""https://support.broadcom.com/web/ecx/support-content-notification/-/external/content/SecurityAdvisories/0/25390""}]}}",true,rz-finding-vulnerability-privilege-escalation
5bea7e40-b4f6-4586-a24b-8bb89a3f9e8a,2025-03-07,2025-04-16,runZero,software,Vulnerability,Critical,Vulnerability: Elastic Kibana Arbitrary Write,Elastic Kibana versions 8.15.0 to 8.17.2 are vulnerable to an arbitrary code execution vulnerability.,product:kibana AND (version:>8.14 AND version:<8.17.3),false,true,true,Critical,true,rz-query-vuln-elastic-kibana,"CVE-2025-25012
CVE-2025-25015",9.90,0.00,9.90,0.00,cpe:/a:elastic:kibana:-,Upgrade Elastic Kibana to 8.17.3 or higher.,"{""confidence"":""high"",""cwe"":""CWE-1321"",""links"":{""rz_blog"":[{""title"":""How to find Elastic Kibana on your network"",""url"":""https://www.runzero.com/blog/elastic-kibana/""}],""urls"":[{""url"":""https://discuss.elastic.co/t/kibana-8-17-3-security-update-esa-2025-06/375441/1""}]}}",true,rz-finding-vulnerability-rce
71506667-f984-4931-a66f-da8513b940ed,2025-03-07,2025-04-16,runZero,assets,End-of-Life,Info,End-of-Life: Edimax IC-7100 IP Camera,"The Edimax IC-7100 IP camera contains a vulnerability in input processing. A remote, unauthenticated attacker could
exploit this vulnerability to execute arbitrary code on the device.

The following devices are affected
- Edimax IC-7100 IP Camera, all versions","hw:""EDIMAX IC-71%Camera""",false,true,true,Info,false,rz-query-vuln-eol-edimax-camera,CVE-2025-1316,9.30,0.00,9.30,0.00,,"These devices are considered legacy devices by the vendor and there is not currently
a vendor-supplied remediation to this vulnerability. Discontinue use if possible.","{""confidence"":""none"",""cwe"":""CWE-78"",""links"":{""rz_blog"":[{""title"":""How to find Edimax cameras devices on your network"",""url"":""https://www.runzero.com/blog/edimax-ip-cameras""}],""urls"":[{""url"":""https://www.cisa.gov/news-events/ics-advisories/icsa-25-063-08""}]}}",true,rz-finding-eol-asset
